hotel_113,Affreschi Su Roma Luxury B&B,"Via Giuseppe Zanardelli 7, Navona, 00186 Rome, Italy",Rome
hotel_114,Trevi Private Suites by Premium Suites Collection,"Via Zucchelli n. 32, Trevi, 00187 Rome, Italy",Rome
hotel_115,Borgo Pio 91,"Borgo Pio 91, Vaticano Prati, 00100 Rome, Italy",Rome
hotel_116,LE RÊVE DE NAIM Roma,"Via Mario De' Fiori 3, Spagna, 00187 Rome, Italy",Rome
hotel_117,Morin 10 Rome Exclusive Suites,"Via Costantino Morin 10, Vaticano Prati, 00195 Rome, Italy",Rome
hotel_118,San Pietro Grand Suite,"6 Via Ottaviano, Vaticano Prati, 00192 Rome, Italy",Rome
hotel_119,Roman Holidays Boutique Hotel,"Via Cavour 47, Central Station, 00184 Rome, Italy",Rome
hotel_120,Home at Rome Vatican Apartment&Rooms,"13 Piazza Stazione di San Pietro, Aurelio, 00165 Rome, Italy",Rome
hotel_121,Il Corso Comfort Rooms,"Via Della Fontanella 4, Spagna, 00187 Rome, Italy",Rome
hotel_122,PAX hotel,"Via di Campo Marzio 12, Spagna, 00186 Rome, Italy",Rome
hotel_123,Hotel Cortina,"Via Nazionale 18, Central Station, 00184 Rome, Italy",Rome
hotel_124,Hotel dei Barbieri,"Via Dei Barbieri 3A, Pantheon, 00186 Rome, Italy",Rome
hotel_125,Rome Frattina27,"Via Frattina 27, Spagna, 00187 Rome, Italy",Rome
hotel_126,Archi di Roma Guest House,"13 Via Enrico Cialdini A building, 5th floor, Central Station, 00185 Rome, Italy",Rome
hotel_127,Fellini Design Suites,"Piazza di Spagna 32 - terzo piano interno 3, Spagna, 00187 Rome, Italy",Rome
hotel_128,JC Hotel,"Via Del Fosso Di Acqua Acetosa Ostiense 43 45, Fonte Ostiense, 00143 Rome, Italy",Rome
hotel_129,DEZA cozy place Nazionale,"5 Via Nazionale, Central Station, 00184 Rome, Italy",Rome
hotel_130,Hotel Maximus,"Via Firenze 12, Central Station, 00184 Rome, Italy",Rome
hotel_131,Residenza a San Pietro,"Via di Santa Maria alle Fornaci 18, Aurelio, 00165 Rome, Italy",Rome
hotel_132,The Steps at Eitch Belsiana,"VIA BELSIANA 27, Spagna, 00187 Rome, Italy",Rome
hotel_133,Mellini Palace Suites by Premium Suites Collection,"Lungotevere dei Mellini 44 Piano 5, Vaticano Prati, 00193 Rome, Italy",Rome
hotel_134,Home at Rome Vatican Suites,"13 Piazza Stazione di San Pietro, Aurelio, 00165 Rome, Italy",Rome
hotel_135,247 Luxury Rooms Trastevere,"Viale Di Trastevere 247, Gianicolense, 00153 Rome, Italy",Rome
hotel_136,Domus Domas - Golden Keys Collection,"Via Carlo Alberto 53, Central Station, 00185 Rome, Italy",Rome
hotel_137,Moderno Hotel Roma,"Via Magenta 2, Central Station, 00185 Rome, Italy",Rome
hotel_138,48 Fourty Eight Luxury Suites,"48 Via Angelo Brunetti Interno 11;12;13 Piano 4, Spagna, 00186 Rome, Italy",Rome
hotel_139,Hotel Millerose,"Via Daniele Manin 58, Central Station, 00185 Rome, Italy",Rome
hotel_140,Stefano House Roma,"Piazza del Risorgimento 14, Vaticano Prati, 00192 Rome, Italy",Rome
hotel_141,Villa Pirandello,"Via Antonio Bosio 15B, Nomentano, 00161 Rome, Italy",Rome
hotel_142,Hotel Lunetta,"Piazza Del Paradiso 68, Navona, 00186 Rome, Italy",Rome
hotel_143,Charme Spagna Boutique Hotel,"37 Via della Mercede, Spagna, 00187 Rome, Italy",Rome
hotel_144,St. Peter Vatican Rooms,"Via Otranto 18 piano 3,scala A,interno 5, Vaticano Prati, 00192 Rome, Italy",Rome
hotel_145,The Couper Colonna,"35 Via della Colonna Antonina, Pantheon, 00186 Rome, Italy",Rome
hotel_146,Esposizione Palace Hotel,"Via Nazionale 66, Rione Monti, 00184 Rome, Italy",Rome
hotel_200,CPH Studio Hotel,"Krimsvej 29, Amager Øst, 2300 Copenhagen, Denmark",Copenhagen
hotel_201,Best Western Hotel Hebron,"Helgolandsgade 4, Vesterbro, 1653 Copenhagen, Denmark",Copenhagen
hotel_202,AC Hotel by Marriott Bella Sky Copenhagen,"Center Boulevard 5, Amager Vest, 2300 Copenhagen, Denmark",Copenhagen
hotel_203,Motel One Copenhagen,"Løngangstræde 27, 1468 Copenhagen, Denmark",Copenhagen
hotel_204,City Hotel Nebo,"Istedgade 6, Vesterbro, 1650 Copenhagen, Denmark",Copenhagen
hotel_205,WIDE Hotel,"61 Studiestræde, 1554 Copenhagen, Denmark",Copenhagen
hotel_206,Cabinn City,"Mitchellsgade 14, 1568 Copenhagen, Denmark",Copenhagen
hotel_207,Hotel Kong Arthur,"Nørre Søgade 11, 1370 Copenhagen, Denmark",Copenhagen
hotel_208,Best Western Plus Airport Hotel,"Kastruplundgade 15, DK-2770 Copenhagen, Denmark",Copenhagen
hotel_209,Comfort Hotel Copenhagen Airport,"Ellehammersvej Kastrup, 2770 Copenhagen, Denmark",Copenhagen
hotel_210,Zoku Copenhagen,"Amagerfælledvej 108, Amager Vest, 2300 Copenhagen, Denmark",Copenhagen
hotel_211,Ibsens Hotel,"Vendersgade 23, 1363 Copenhagen, Denmark",Copenhagen
hotel_212,Hotel Maritime,"19 Peder Skrams Gade, 1054 Copenhagen, Denmark",Copenhagen
hotel_213,Scandic Kødbyen,"3 Skelbækgade, Vesterbro, 1717 Copenhagen, Denmark",Copenhagen
hotel_214,citizenM Copenhagen Radhuspladsen,"H.C. Andersens Boulevard 12, 1553 Copenhagen, Denmark",Copenhagen
hotel_215,Copenhagen Go Hotel,"Gemmas Alle 203, 2770 Copenhagen, Denmark",Copenhagen
hotel_216,Generator Copenhagen,"Adelgade 5 -7, 1304 Copenhagen, Denmark",Copenhagen
hotel_217,STAY Bryggen,"Knud Kristensens Gade 6, Amager Vest, 2300 Copenhagen, Denmark",Copenhagen
hotel_218,STAY Nordhavn,"5 Fortkaj, Østerbro, 2150 Copenhagen, Denmark",Copenhagen
hotel_219,"Crowne Plaza Copenhagen Towers, an IHG Hotel","Ørestads Boulevard 114-118, Amager Vest, 2300 Copenhagen, Denmark",Copenhagen
hotel_220,Clarion Hotel Copenhagen Airport,"Ellehammersvej 20, 2770 Copenhagen, Denmark",Copenhagen
hotel_221,Zleep Hotel Copenhagen Airport,"Løjtegaardsvej 97A, 2770 Copenhagen, Denmark",Copenhagen
hotel_222,Scandic Falkoner,"Falkoner Alle 9, Frederiksberg, 2000 Copenhagen, Denmark",Copenhagen
hotel_223,Ascot Hotel,"Studiestræde 61, 1554 Copenhagen, Denmark",Copenhagen
hotel_224,Scandic Copenhagen,"Vester Søgade 6, 1601 Copenhagen, Denmark",Copenhagen
hotel_225,Moxy Copenhagen Sydhavnen,"Sydhavns Plads 2, Sydhavnen, 2450 Copenhagen, Denmark",Copenhagen
hotel_226,Cabinn Apartments,"Arne Jacobsens Allé 4, Amager Vest, 2300 Copenhagen, Denmark",Copenhagen
hotel_227,Hotel Skt. Annæ,"Sankt Annae Plads 14-20, 1250 Copenhagen, Denmark",Copenhagen
hotel_228,Scandic Palace Hotel,"Rådhuspladsen 57, 1550 Copenhagen, Denmark",Copenhagen
hotel_229,Charlottehaven,"12C Hjørringgade, Østerbro, 2100 Copenhagen, Denmark",Copenhagen
hotel_230,Comfort Hotel Vesterbro,"Vesterbrogade 23-29, Vesterbro, 1620 Copenhagen, Denmark",Copenhagen
hotel_231,STAY Seaport,"Murmanskgade 15, Østerbro, 2150 Copenhagen, Denmark",Copenhagen
hotel_232,CPH Hotel,"Tietgensgade 65, Vesterbro, 1704 Copenhagen, Denmark",Copenhagen
hotel_233,Scandic Spectrum,"10 Kalvebod Brygge, 1560 Copenhagen, Denmark",Copenhagen
hotel_234,Scandic CPH Strandpark,"401 Amager Strandvej, 2770 Copenhagen, Denmark",Copenhagen
hotel_235,NH Collection Copenhagen,"Strandgade 7, Christianshavn, 1401 Copenhagen, Denmark",Copenhagen
hotel_236,Hotel Mayfair,"Helgolandsgade 3, Vesterbro, 1653 Copenhagen, Denmark",Copenhagen
hotel_237,Scandic Norreport,"18 Frederiksborggade, 1360 Copenhagen, Denmark",Copenhagen
hotel_238,Grand Joanne,"Vesterbrogade 9, Vesterbro, DK-1620 Copenhagen, Denmark",Copenhagen
hotel_239,Hotel Tiffany,"Colbjørnsensgade 28, Vesterbro, 1652 Copenhagen, Denmark",Copenhagen
hotel_300,SmartStay at Grande Signature - Downtown Dubai City Views - Brand New Luxury Apartments,"Grande Signature Residences, Opera District, Downtown Dubai, Dubai, United Arab Emirates",Dubai
hotel_301,ibis Styles Dubai Airport Hotel,"Casablanca St Off Airport Road Al Garhoud Next to Ggico Metro Station, Garhoud, 13868 Dubai, United Arab Emirates",Dubai
hotel_302,Resivation Hotel,"Resivation Al Furjan Dubai, Dubai, United Arab Emirates",Dubai
hotel_303,"Lemon Tree Hotel, Jumeirah Dubai","Al Wasl Road, Umm Al Sheif, Jumeirah Dubai 122487, United Arab Emirates, Dubai, United Arab Emirates",Dubai
hotel_304,Centara Mirage Beach Resort Dubai,"Dubai Islands, Dubai, United Arab Emirates",Dubai
hotel_305,First Central Hotel Suites,"Al Barsha, Tecom, Barsha Heights (Tecom) , Dubai, United Arab Emirates",Dubai
hotel_306,Golden Sands Suites,"15 B St, Al Mankhool Road, Bur Dubai, Bur Dubai, Dubai, United Arab Emirates",Dubai
hotel_307,Luxury JBR Shams - Marina View - Free 5 star Beach Resorts Access!,"Al Mamsha Street Shams, Jumeirah Beach Residence, Jumeirah Beach Residence, Dubai, United Arab Emirates",Dubai
hotel_308,Dunya Tower · Downtown Luxury · 5 Min Walk To Dubai Mall!,"Dunya Tower, Downtown Dubai, Dubai, United Arab Emirates",Dubai
hotel_309,Citymax Hotel Al Barsha at the Mall,"Al Barsha, Al Barsha, Dubai, United Arab Emirates",Dubai
hotel_310,Golden Sands Boutique Hotel-Dubai Creek,"Banyas Street, Dubai, United Arab Emirates",Dubai
hotel_311,Ultra Luxury Palm Tower with Shared Hotel Facilities,"Palm Tower, Palm Jumeirah, Dubai, United Arab Emirates",Dubai
hotel_312,"Th8 Palm Dubai Beach Resort, Vignette Collection, an IHG hotel","West Crescent, Palm Jumeirah, null Dubai, United Arab Emirates",Dubai
hotel_313,Millennium Place Barsha Heights Hotel Apartments,"First Al Khail Street Tecom, Barsha Heights, Barsha Heights (Tecom) , Dubai, United Arab Emirates",Dubai
hotel_314,Kasco Homes Waves Tower Business Bay,"Marasi Drive, Dubai, United Arab Emirates",Dubai
hotel_315,Luxury JBR · Marina View · 5* Beach Resorts Access,"Al Mamsha Street Jumeirah Beach Residence, Dubai, Jumeirah Beach Residence, Dubai, United Arab Emirates",Dubai
hotel_316,Emaar Residences Dubai Marina by Qstay - formerly Address Dubai Marina,"Address Dubai Marina, Dubai Marina, Dubai, United Arab Emirates",Dubai
hotel_317,"FORM Hotel Al Jaddaf, Dubai, a Member of Design Hotels","Al Jadaf, Bur Dubai, Dubai, United Arab Emirates",Dubai
hotel_318,Studio M Al Barsha Hotel by Millennium,"Street 5 Al Barsha, Al Barsha, Dubai, United Arab Emirates",Dubai
hotel_319,"JA The Resort - JA Palm Tree Court, Dubai","Exit 13, Sheikh Zayed Road, Jebel Ali, Dubai, United Arab Emirates",Dubai
hotel_320,The Lana - Dorchester Collection,"Marasi Drive Burj Khalifa District, Dubai, United Arab Emirates",Dubai
hotel_321,Maison Privee - Fabulous Studio with Direct Burj Khalifa Views,"Financial Center Rd, Downtown Dubai, Dubai, United Arab Emirates",Dubai
hotel_322,Swissôtel Al Murooj Dubai,"Al Mustaqbal Street, Opposite The Dubai Mall, Downtown Dubai, Trade Center Area, 117546 Dubai, United Arab Emirates",Dubai
hotel_323,Gateway Hotel,"Khaleed Bin Waleed Street, Bur Dubai, Dubai, United Arab Emirates",Dubai
hotel_324,SIMPLY COMFORT in J ONE Tower,"12 Marasi Drive, Dubai, United Arab Emirates",Dubai
hotel_325,"Holiday Inn & Suites - Dubai Festival City Mall, an IHG Hotel","Gateway Avenue, Dubai Festival City, 000 Dubai, United Arab Emirates",Dubai
hotel_326,VOGO Grand Hotel Formerly Best Western Plus Hotel Dubai Academic City,"Al Ruwayyah First, 111658 Dubai, United Arab Emirates",Dubai
hotel_327,SO/ Uptown Dubai,"Uptown Tower Uptown, Jumeirah Lake Towers, 337777 Dubai, United Arab Emirates",Dubai
hotel_328,Paramount Hotel Midtown,"Al Mustaqbal Street, Dubai, United Arab Emirates",Dubai
hotel_329,"Staybridge Suites Dubai Al-Maktoum Airport, an IHG Hotel","Aviation City A, Dubai World Central, null Dubai, United Arab Emirates",Dubai
hotel_330,Ibis Al Rigga,"Al Rigga Road, Dubai, United Arab Emirates",Dubai
hotel_331,"Barcelo Al Jaddaf, Dubai","326 Al Khail Road, Al Jaddaf Area, United Arab Emirates, Bur Dubai, Dubai, United Arab Emirates",Dubai
hotel_332,Paramount Hotel Dubai,"Marasi Drive, Dubai, United Arab Emirates",Dubai
hotel_333,GLOBALSTAY at Palm Jumeirah Beachfront Paradise with Pool and Gym,"Sarai Apartments, Palm Jumeirah East Crescent Rd, Palm Jumeirah, Dubai, United Arab Emirates",Dubai
hotel_334,SIMPLY COMFORT in Sarai Palm Jumeirah,"Crescent Road, Palm Jumeirah, Dubai, United Arab Emirates",Dubai
hotel_335,Hampton By Hilton Dubai Airport,"Damascus Street, Al Qusais, Al Qusais, Dubai, United Arab Emirates",Dubai
hotel_336,Al Fattan I Sea View I Luxury JBR I Free 5 Star Beach Resorts Access!,"Al Fattan Marine Tower, Jumeirah Beach Residence, Dubai, United Arab Emirates",Dubai
hotel_337,Millennium Executive Apartments Mont Rose,"Dubai Science Park, Al Barsha South Dubai, Al Barsha, Dubai, United Arab Emirates",Dubai
hotel_338,Anantara The Palm Dubai Resort,"The Palm Jumeirah, Crescent Road (East), Palm Jumeirah, 71607 Dubai, United Arab Emirates",Dubai
hotel_339,ibis Styles Dubai Deira,"ibis Styles Dubai Deira Maitha Plaza Al Khaleej Road 110 Deira, 15472 Dubai, United Arab Emirates",Dubai
hotel_340,DoubleTree by Hilton Dubai - Business Bay,"Bay Square 5, Business Bay , Dubai, United Arab Emirates",Dubai
hotel_341,"Element Al Mina, Dubai Jumeirah","Sheikh Rashid Road & 37th Street, Bur Dubai, Dubai, United Arab Emirates",Dubai
hotel_342,Pullman Dubai Downtown,"Marasi Drive, Business Bay, Dubai, United Arab Emirates",Dubai
hotel_343,Beach Walk Boutique Jumeirah,"Beach Walk Boutique Jumeirah Jumeirah Beach Road Next to Umm Suqeim Umm Suqeim Dubai - United Arab Emirates, Umm Suqeim, Dubai, United Arab Emirates",Dubai
hotel_344,LUX 1BR Burj Khalifa and Fountain Views,"15 Sheikh Mohammed bin Rashid Blvd, Downtown Dubai, Dubai, United Arab Emirates",Dubai
hotel_345,FAM Living - City Walk - Urban Staycations,"City Walk , Building 6A, Al Wasl, Dubai, United Arab Emirates",Dubai
hotel_346,Jannah Marina Hotel Apartments,"Al Seba Street, Dubai Marina, Dubai, United Arab Emirates",Dubai
hotel_347,Silvia s holiday homes Marina & JBR Atlantic,"Al Marsa Street, Jumeirah Beach Residence, Dubai, United Arab Emirates",Dubai
hotel_400,Sakura Hotel Nippori,"Tokyo-to, Tokyo, Bunkyo-ku Sendagi 3-43-15, Japan",Tokyo
hotel_401,MONday Apart Premium Asakusa,"Tokyo-to, Tokyo, Taitoku Nishiasakusa 2-16-5, Japan",Tokyo
hotel_402,Henn na Hotel Tokyo Haneda,"Tokyo-to, Tokyo, Higashikojiya 2-11-18, Japan",Tokyo
hotel_403,Henn na Hotel Tokyo Nishikasai,"Tokyo-to, Tokyo, Edogawa-ku Nishikasai 5-4-7, Japan",Tokyo
hotel_404,Comfort Hotel Tokyo Higashi Kanda,"Tokyo-to, Tokyo, Chiyoda-ku Higashi-Kanda 1-9-10, Japan",Tokyo
hotel_405,Hotel GrandBach Tokyo Ginza,"Tokyo-to, Tokyo, Chuo-ku Ginza 5-13-12, Japan",Tokyo
hotel_406,Hotel Musse Ginza Meitetsu,"Tokyo-to, Tokyo, Chuo-ku Ginza 7-12-9, Japan",Tokyo
hotel_407,Henn na Hotel Tokyo Asakusabashi,"Tokyo-to, Tokyo, Taito-ku Asakusabashi 1-10-5, Japan",Tokyo
hotel_408,Hotel JAL City Tokyo Toyosu,"Tokyo-to, Tokyo, Koto-ku Toyosu 6-4-20, Japan",Tokyo
hotel_409,Comfort Hotel Tokyo Higashi Nihombashi,"Tokyo-to, Tokyo, Chuo-ku Nihombashi Bakurocho 1-10-11, Japan",Tokyo
hotel_410,KOKO HOTEL Tsukiji Ginza,"Tokyo-to, Tokyo, 6-8-8 Tsukiji, Chuo-ku, Japan",Tokyo
hotel_411,"The Prince Park Tower Tokyo - Preferred Hotels & Resorts, LVX Collection","Tokyo-to, Tokyo, Minato-ku, Shiba Koen 4-8-1 , Japan",Tokyo
hotel_412,hotel MONday Tokyo Nishikasai,"Tokyo-to, Tokyo, Edogawa-ku Nishikasai 6-8-7, Japan",Tokyo
hotel_413,Richmond Hotel Premier Tokyo Schole,"Tokyo-to, Tokyo, Sumida-ku Oshiage 1, Japan",Tokyo
hotel_414,Best Western Hotel Fino Tokyo Akasaka,"Tokyo-to, Tokyo, Minato-ku, Akasaka 3-7-12, Japan",Tokyo
hotel_415,Grand Prince Hotel Shin Takanawa,"Tokyo-to, Tokyo, Minato-ku, Takanawa 3-13-1, Japan",Tokyo
hotel_416,Hotel Resol Akihabara,"Tokyo-to, Tokyo, Chiyoda-ku Kanda Sudacho 2-25, Japan",Tokyo
hotel_417,Hotel Wing International Premium Tokyo Yotsuya,"Tokyo-to, Tokyo, Shinjuku-ku Yotsuya3-14-1, Japan",Tokyo
hotel_418,ICI HOTEL Asakusabashi,"Tokyo-to, Tokyo, Taito-ku Asakusabashi 1-26-6, Japan",Tokyo
hotel_419,MIMARU Tokyo Kinshicho,"Tokyo-to, Tokyo, Sumida-ku Kotobashi 4-11-5, Japan",Tokyo
hotel_420,Hotel Gracery Shinjuku,"Tokyo-to, Tokyo, Shinjuku-ku Kabukicho 1-19-1, Japan",Tokyo
hotel_421,"Mandarin Oriental, Tokyo","Tokyo-to, Tokyo, Chuo-ku Nihonbashi Muromachi 2-1-1, Japan",Tokyo
hotel_422,THE KITANO HOTEL TOKYO,"Tokyo-to, Tokyo, Chiyoda-ku Hirakawacho 2-16-15 , Japan",Tokyo
hotel_423,Minn Nishi Kasai,"Tokyo-to, Tokyo, Edogawa-ku Nishikasai 3-13-17, Japan",Tokyo
hotel_424,hotel MONday Premium Ueno Okachimachi,"Tokyo-to, Tokyo, Taito-ku, Taito 3-41-7, Japan",Tokyo
hotel_425,Tokyo Bay Shiomi Prince Hotel,"Tokyo-to, Tokyo, Koto-ku Shiomi 2-8-16, Japan",Tokyo
hotel_426,Minn Kasai,"Tokyo-to, Tokyo, Edogawa-ku Nakakasai 3-32-13, Japan",Tokyo
hotel_427,Hotel BaliAn Resort Shinjuku Glamping,"Tokyo-to, Tokyo, 新宿区歌舞伎町2-29-11, Japan",Tokyo
hotel_428,HOTEL PetitBali Higashi-Shinjuku,"Tokyo-to, Tokyo, Shinjuku-ku Kabukicho 2-5-1 , Japan",Tokyo
hotel_429,Candeo Hotels Tokyo Roppongi,"Tokyo-to, Tokyo, Minato-ku Roppongi 6-7-11, Japan",Tokyo
hotel_430,Hotel Tokyo Trip Ueno Nishi Nippori,"Tokyo-to, Tokyo, Arakawa-ku, Nishinippori 5-18-14, Japan",Tokyo
hotel_431,Grand Prince Hotel Takanawa,"Tokyo-to, Tokyo, Minato-ku, Takanawa 3-13-1, Japan",Tokyo
hotel_432,ICI HOTEL Ueno Shin Okachimachi,"Tokyo-to, Tokyo, Taito-ku Taito 4-23-11, Japan",Tokyo
hotel_433,MONday Apart Premium UENO OKACHIMACHI,"Tokyo-to, Tokyo, Taito-ku Ueno 3-8-8, Japan",Tokyo
hotel_434,KOKO HOTEL Ginza-1chome,"Tokyo-to, Tokyo, Chuo-ku Ginza1-9-5, Japan",Tokyo
hotel_435,KOKO HOTEL Premier Nihonbashi Hamacho,"Tokyo-to, Tokyo, Chuo-ku Nihonbashihamacho 2-30-4, Japan",Tokyo
hotel_436,Hotel Balian Resort Shinjuku Honten,"Tokyo-to, Tokyo, Shinjuku-ku Kabukicho 2‐1-11, Japan",Tokyo
hotel_437,Minn Akihabara,"Tokyo-to, Tokyo, Taito-ku Taito 1-22-3, Japan",Tokyo
hotel_438,Asakusa View Hotel Annex Rokku,"Tokyo-to, Tokyo, Taito-ku Asakusa 2-9-10, Japan",Tokyo
hotel_439,Daiwa Roynet Hotel Tokyo Akabane,"Tokyo-to, Tokyo, Kita-ku, Akabane Minami 1-9-13, Japan",Tokyo
hotel_440,COGO Ryogoku,"Tokyo-to, Tokyo, Ryogoku 4-30-5, Japan",Tokyo
hotel_441,MONday Apart Premium UENO,"Tokyo-to, Tokyo, Taito-ku Kita-Ueno 1-7-6, Japan",Tokyo
hotel_442,DDD HOTEL,"Tokyo-to, Tokyo, Chuo-ku Nihonbashi Bakuracho 2-2-1, Japan",Tokyo
